trial_kind,stimulus,stimulus_duration_msec,correct_choice,sequence_id,condition_id,task_id,trial,prompt,choice,reaction_time_msec,timestamp_start,assignment_id,worker_id,hit_id,perf
main,000066_shoct_f03_yaw186_s053_lab056-+016-+039_t073_gl025_xy+0185--0077_random.png,200,yes,"transparent,matte:5",dba3e7da-70c1-412b-acd1-f4484537aa6d,"transparent,matte",28,"Is there a rather **transparent**, **matte** object?",no,831,220376,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000503_shoct_f03_yaw313_s050_lab063-+025--035_t084_gl069_xy-0047--0085_random.png,200,no,"transparent,matte:5",5abc4fa0-90c8-4f28-9213-7d656aff722a,"transparent,matte",29,"Is there a rather **transparent**, **matte** object?",no,4113,223791,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000661_shoct_f04_yaw268_s054_lab048--045-+032_t081_gl004_xy+0096-+0013_random.png,200,yes,"transparent,matte:5",f5ce26e2-b4c4-4821-8f62-b4620a7490c1,"transparent,matte",30,"Is there a rather **transparent**, **matte** object?",yes,5329,231423,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
probe,000100_shoct_f02_yaw260_s074_lab059--040-+028_t071_gl091_xy-0220--0187_random.png,200,no,"transparent,matte:5",b9e26982-1ff2-4281-8ec5-1ce30a37b76a,"transparent,matte",31,"Is there a rather **transparent**, **matte** object?",no,2283,240117,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000753_shdod_f00_yaw295_s039_lab044-+047-+034_t099_gl023_xy-0112-+0140_random.png,200,yes,"transparent,matte:5",bcf8ee12-9547-43a7-9b40-38f231f3fb03,"transparent,matte",32,"Is there a rather **transparent**, **matte** object?",no,2570,244474,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000456_shdod_f05_yaw224_s083_lab050-+041--021_t098_gl012_xy+0063-+0244_random.png,200,yes,"transparent,matte:5",89b9c897-d454-421d-b889-ab5db61dfe07,"transparent,matte",33,"Is there a rather **transparent**, **matte** object?",yes,1595,249356,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
probe,000613_shdod_f04_yaw120_s063_lab065--016--038_t036_gl068_xy-0192--0247_random.png,200,no,"transparent,matte:5",6a24245f-8bfc-43de-8b92-9b1d84edfc63,"transparent,matte",34,"Is there a rather **transparent**, **matte** object?",yes,1964,253299,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
probe,000722_shoct_f04_yaw313_s085_lab070--028-+061_t071_gl037_xy+0079--0004_random.png,200,yes,"transparent,matte:5",5a589a2f-165b-4882-9abe-0e24215a0361,"transparent,matte",35,"Is there a rather **transparent**, **matte** object?",no,1615,257713,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000109_shico_f12_yaw233_s051_lab065--014--039_t086_gl079_xy+0179-+0018_random.png,200,no,"transparent,matte:5",31383d38-c5a5-4891-b541-d8634e29d897,"transparent,matte",36,"Is there a rather **transparent**, **matte** object?",yes,2094,262044,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000713_shoct_f03_yaw206_s079_lab051-+044--030_t049_gl099_xy-0089--0031_random.png,200,no,"transparent,matte:5",609c41b0-fe4a-4a36-a1af-8493d43c8aa6,"transparent,matte",37,"Is there a rather **transparent**, **matte** object?",yes,1937,267164,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000011_shico_f09_yaw014_s063_lab036--036-+018_t018_gl035_xy-0120--0140_random.png,200,no,"transparent,matte:5",211875fd-30e6-4094-9baa-6603924666bf,"transparent,matte",38,"Is there a rather **transparent**, **matte** object?",no,1861,271964,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000695_shoct_f02_yaw320_s043_lab047--004-+045_t093_gl016_xy-0184--0046_random.png,200,yes,"transparent,matte:5",519beff2-939f-4ecb-96d4-392baf9d8d38,"transparent,matte",39,"Is there a rather **transparent**, **matte** object?",yes,1942,276118,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000453_shico_f07_yaw124_s052_lab044-+032-+052_t099_gl098_xy-0149--0005_random.png,200,no,"transparent,matte:5",5bd3d060-3dc6-4407-8f7c-c96228580d14,"transparent,matte",40,"Is there a rather **transparent**, **matte** object?",no,1222,280495,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000573_shico_f10_yaw197_s066_lab064-+062-+000_t080_gl023_xy+0136--0146_random.png,200,yes,"transparent,matte:5",f81e32b3-2ab9-4a79-bd55-4ca2be0c3335,"transparent,matte",41,"Is there a rather **transparent**, **matte** object?",yes,1741,282816,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000605_shoct_f07_yaw315_s069_lab068-+024--042_t054_gl042_xy-0009-+0015_random.png,200,yes,"transparent,matte:5",0322a9e2-fb25-4ca4-b208-0bf51c964910,"transparent,matte",42,"Is there a rather **transparent**, **matte** object?",no,3604,288020,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000952_shico_f12_yaw260_s051_lab064-+058--041_t012_gl061_xy+0007-+0073_random.png,200,no,"transparent,matte:5",1d2a1971-5275-4815-bdfc-e7db3347528a,"transparent,matte",43,"Is there a rather **transparent**, **matte** object?",yes,1502,294477,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000683_shdod_f06_yaw289_s038_lab064--009--039_t082_gl094_xy-0056-+0047_random.png,200,no,"transparent,matte:5",c2a91b14-b683-4a07-b1cb-e75fdde188b4,"transparent,matte",44,"Is there a rather **transparent**, **matte** object?",no,1242,297199,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
probe,000927_shdod_f06_yaw169_s054_lab069-+046-+007_t024_gl029_xy+0104-+0195_random.png,200,no,"transparent,matte:5",ea8f4b3b-71ae-4bde-b5be-0d2a4d8b4a05,"transparent,matte",45,"Is there a rather **transparent**, **matte** object?",no,1886,301569,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000283_shico_f09_yaw180_s055_lab053-+081--058_t006_gl046_xy-0084--0038_random.png,200,no,"transparent,matte:5",c81fe1d1-34d3-4ad2-8d17-ed9660be134e,"transparent,matte",46,"Is there a rather **transparent**, **matte** object?",yes,2076,307602,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000649_shoct_f03_yaw346_s051_lab056-+019--057_t063_gl048_xy+0233--0083_random.png,200,yes,"transparent,matte:5",8a67f8b5-1bbb-465e-b2ce-a6ad5fc3b46c,"transparent,matte",47,"Is there a rather **transparent**, **matte** object?",yes,2828,312316,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000590_shoct_f03_yaw076_s079_lab061-+012--060_t027_gl050_xy-0113-+0221_random.png,200,no,"transparent,matte:5",624f50c0-a4b9-4fc7-8300-590bea153e83,"transparent,matte",48,"Is there a rather **transparent**, **matte** object?",no,2177,317882,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000305_shdod_f03_yaw188_s062_lab071-+000--044_t074_gl088_xy-0094--0027_random.png,200,no,"transparent,matte:5",a7747253-a24e-4528-85f5-0a161c3571e7,"transparent,matte",49,"Is there a rather **transparent**, **matte** object?",yes,1540,323771,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000823_shico_f16_yaw164_s058_lab063-+004--043_t090_gl083_xy+0071-+0034_random.png,200,no,"transparent,matte:5",b27f6878-4447-4678-b687-da250fc6dd3b,"transparent,matte",50,"Is there a rather **transparent**, **matte** object?",no,1301,328934,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000398_shico_f13_yaw307_s064_lab068-+023-+054_t004_gl090_xy-0239--0073_random.png,200,no,"transparent,matte:5",92ba6978-19e2-417e-8e07-eb7533d04653,"transparent,matte",51,"Is there a rather **transparent**, **matte** object?",yes,970,333122,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000531_shdod_f04_yaw164_s060_lab044--003-+045_t060_gl088_xy+0201-+0212_random.png,200,no,"transparent,matte:5",376fd797-b9a0-4e82-b977-9c156f413599,"transparent,matte",52,"Is there a rather **transparent**, **matte** object?",yes,972,337554,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000381_shico_f06_yaw130_s054_lab071--018--039_t029_gl040_xy-0246--0027_random.png,200,no,"transparent,matte:5",a38c8651-84f4-444c-aa4f-4fd7acff9878,"transparent,matte",53,"Is there a rather **transparent**, **matte** object?",yes,2390,341605,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000988_shdod_f04_yaw033_s074_lab066-+024--039_t041_gl067_xy+0245--0182_random.png,200,no,"transparent,matte:5",851fb343-ba2a-413c-ad4c-2e16a2b5e7f9,"transparent,matte",54,"Is there a rather **transparent**, **matte** object?",no,527,347029,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000426_shdod_f06_yaw229_s046_lab046-+039--029_t066_gl035_xy-0082--0148_random.png,200,yes,"transparent,matte:5",c0097c11-bb2d-40de-bd32-228de93da04d,"transparent,matte",55,"Is there a rather **transparent**, **matte** object?",yes,620,350835,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000387_shico_f18_yaw210_s053_lab036-+055--002_t005_gl081_xy-0172--0003_random.png,200,no,"transparent,matte:5",54032723-218a-4f3c-80ff-cbb489286b15,"transparent,matte",56,"Is there a rather **transparent**, **matte** object?",yes,602,354228,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000533_shico_f09_yaw138_s086_lab048-+069-+056_t097_gl027_xy+0200--0034_random.png,200,yes,"transparent,matte:5",88c855d8-96e5-445b-92fc-a5de5567cdda,"transparent,matte",57,"Is there a rather **transparent**, **matte** object?",yes,1288,358135,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000438_shoct_f07_yaw036_s071_lab072--045-+008_t061_gl034_xy-0116-+0077_random.png,200,yes,"transparent,matte:5",2c0970f4-f7d6-4b4f-8dcc-0092c70b71b3,"transparent,matte",58,"Is there a rather **transparent**, **matte** object?",no,450,362320,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000275_shdod_f07_yaw308_s043_lab061-+051--001_t063_gl040_xy+0135-+0079_random.png,200,yes,"transparent,matte:5",9be39d8b-9000-40b3-ac5f-b60c1b58075f,"transparent,matte",59,"Is there a rather **transparent**, **matte** object?",yes,516,365560,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000439_shoct_f00_yaw138_s075_lab061--048-+016_t093_gl003_xy-0116--0137_random.png,200,yes,"transparent,matte:5",c4b74497-8495-40c5-848f-7afe4a9b9194,"transparent,matte",60,"Is there a rather **transparent**, **matte** object?",no,795,368947,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
probe,000517_shdod_f08_yaw086_s080_lab047-+073-+022_t009_gl086_xy-0029--0176_random.png,200,no,"transparent,matte:5",6c9a62fd-774c-4a12-8ae4-ef56d0bc7209,"transparent,matte",61,"Is there a rather **transparent**, **matte** object?",yes,1225,372908,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000209_shico_f19_yaw265_s078_lab054-+058-+059_t087_gl085_xy-0115-+0199_random.png,200,no,"transparent,matte:5",edbed9f0-41d6-46c8-ac5b-b3037a19f83d,"transparent,matte",62,"Is there a rather **transparent**, **matte** object?",yes,2695,376968,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000902_shdod_f05_yaw168_s084_lab054--023-+052_t067_gl077_xy+0136--0240_random.png,200,no,"transparent,matte:5",003bffbc-c2e5-4603-b601-70d0b451dd4c,"transparent,matte",63,"Is there a rather **transparent**, **matte** object?",no,651,382153,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000743_shdod_f02_yaw215_s065_lab040--038-+023_t049_gl046_xy-0199--0154_random.png,200,no,"transparent,matte:5",731d98ac-c08f-4621-b5b6-9004778a8ba0,"transparent,matte",64,"Is there a rather **transparent**, **matte** object?",yes,797,385280,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000053_shico_f12_yaw318_s044_lab065-+043-+028_t098_gl028_xy+0230-+0022_random.png,200,yes,"transparent,matte:5",3ef88ab0-b2ed-42c9-9122-724b1a69e88d,"transparent,matte",65,"Is there a rather **transparent**, **matte** object?",yes,1503,388653,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000996_shoct_f07_yaw347_s052_lab056-+061--066_t023_gl051_xy-0036-+0056_random.png,200,no,"transparent,matte:5",025ce2f2-2e15-44aa-9cfa-393381f40957,"transparent,matte",66,"Is there a rather **transparent**, **matte** object?",no,1352,392623,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000511_shico_f18_yaw201_s039_lab066-+046-+031_t089_gl037_xy+0093--0173_random.png,200,yes,"transparent,matte:5",c53ccb68-e45d-4fd4-b5b2-ff8723873d92,"transparent,matte",67,"Is there a rather **transparent**, **matte** object?",no,534,396347,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
probe,000443_shdod_f00_yaw153_s048_lab062-+066-+003_t092_gl038_xy-0067--0204_random.png,200,yes,"transparent,matte:5",7c062eaf-4b36-468c-9644-3824b2ca9ecb,"transparent,matte",68,"Is there a rather **transparent**, **matte** object?",yes,572,399745,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000283_shico_f09_yaw180_s055_lab053-+081--058_t006_gl046_xy-0084--0038_random.png,200,no,"transparent,matte:5",aa0d696b-cd47-4f76-aff7-01683d937969,"transparent,matte",69,"Is there a rather **transparent**, **matte** object?",yes,1901,401552,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000485_shico_f00_yaw151_s054_lab074--004--040_t035_gl024_xy-0048-+0178_random.png,200,no,"transparent,matte:5",6c7c18f8-aa8b-4c10-b0b6-400df690f477,"transparent,matte",70,"Is there a rather **transparent**, **matte** object?",no,486,407615,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000194_shico_f14_yaw261_s063_lab064--056-+040_t023_gl051_xy+0122-+0202_random.png,200,no,"transparent,matte:5",0fc35959-9d3e-493a-812e-132c3366c60f,"transparent,matte",71,"Is there a rather **transparent**, **matte** object?",yes,2455,410377,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000380_shdod_f02_yaw287_s063_lab041-+010-+045_t060_gl013_xy-0075--0119_random.png,200,yes,"transparent,matte:5",56dac28e-b143-4987-8479-3458fd70616e,"transparent,matte",72,"Is there a rather **transparent**, **matte** object?",no,664,414929,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000101_shico_f05_yaw202_s042_lab068-+045-+013_t059_gl034_xy+0122-+0066_random.png,200,yes,"transparent,matte:5",9f421d80-bdf6-4809-acc5-676ddfb586f9,"transparent,matte",73,"Is there a rather **transparent**, **matte** object?",no,618,418668,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
catch,press-no.png,200,no,"transparent,matte:5",c7ea5178-a769-4c67-9f7a-453e12e8bb48,"transparent,matte",74,"Is there a rather **transparent**, **matte** object?",yes,903,421006,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000735_shdod_f09_yaw202_s075_lab068--011--042_t081_gl071_xy-0158--0062_random.png,200,no,"transparent,matte:5",5e300af5-5dc8-4202-b3e7-42cc0a29e052,"transparent,matte",75,"Is there a rather **transparent**, **matte** object?",no,669,424841,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
probe,000624_shico_f10_yaw196_s048_lab052-+012-+038_t010_gl086_xy+0066--0075_random.png,200,no,"transparent,matte:5",b6b47cd4-8d2e-4ac2-8e05-c166a23f6ef5,"transparent,matte",76,"Is there a rather **transparent**, **matte** object?",yes,675,427897,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000909_shoct_f04_yaw242_s062_lab075--032--024_t098_gl026_xy-0208-+0160_random.png,200,yes,"transparent,matte:5",bcf7068a-c954-42f7-a98a-1e29f85f062a,"transparent,matte",77,"Is there a rather **transparent**, **matte** object?",no,683,431298,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
main,000249_shdod_f09_yaw236_s047_lab041-+028--058_t065_gl003_xy-0215--0200_random.png,200,yes,"transparent,matte:5",b7b91823-c880-4baa-837c-7da7e7ac2968,"transparent,matte",78,"Is there a rather **transparent**, **matte** object?",yes,673,436804,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,1
main,000006_shoct_f01_yaw141_s065_lab054-+068-+043_t092_gl090_xy+0188-+0212_random.png,200,no,"transparent,matte:5",65ba8864-0a8d-441b-b1cf-da0447d70bad,"transparent,matte",79,"Is there a rather **transparent**, **matte** object?",yes,2245,440911,22d4c534dc47e6f548160a289a4046a03ef257739916d725356bba1cb6e8f286,270ec8f566957faa4ffaefe8d1c745a9244e1f9d2b4c4a6bc0b45b2a91a9a4a9,a1d0bd1171ed8ffb59b4433e7ed8c97d399d791546a9c9d0145dc8b14367812f,0
